0.01, 0.09000000000000019, 0.02787878787878801, 0.1909090909090911, 0.0012118663162217333, 0.0002564555120347016, 0.0017561627454550153
0.02, 0.08696969696969716, 0.033939393939394075, 0.1909090909090911, 0.0023137556816992767, 0.00042364019301003393, 0.0025192398552958727
0.03, 0.08696969696969716, 0.033939393939394075, 0.18181818181818202, 0.003760598124133582, 0.0007827766814552564, 0.004729030944020126
0.04, 0.09000000000000019, 0.03969696969696987, 0.18181818181818202, 0.005493244686359987, 0.0013530963721514644, 0.007736889104576858
0.05, 0.09000000000000019, 0.03666666666666684, 0.18181818181818202, 0.007549001115830208, 0.00197824765882554, 0.01128011970357413
0.06, 0.08696969696969716, 0.03666666666666684, 0.18484848484848504, 0.01003632295214004, 0.0027920353506043346, 0.015551003819365455
0.07, 0.08696969696969716, 0.03666666666666684, 0.18787878787878806, 0.013060517937066772, 0.0037633927866282998, 0.020735438292689513
0.08, 0.0842424242424244, 0.03666666666666684, 0.1909090909090911, 0.01659305782848658, 0.004930452443216545, 0.02701511471084081
0.09, 0.0842424242424244, 0.03969696969696987, 0.1936363636363637, 0.020691178098263457, 0.006346066828990679, 0.03448360601669759
0.1, 0.08121212121212136, 0.03969696969696987, 0.19969696969696976, 0.025269876899384147, 0.007976080639334644, 0.0431931793514356
0.11, 0.07818181818181832, 0.03969696969696987, 0.19666666666666674, 0.03030679547455578, 0.009855888895458978, 0.05299922107511079
0.12, 0.07818181818181832, 0.03969696969696987, 0.19969696969696976, 0.03573856017650234, 0.011956986940173317, 0.06394268462501751
0.13, 0.08121212121212136, 0.03666666666666684, 0.19666666666666674, 0.041480687547901574, 0.014224357786302988, 0.07575337142486316
0.14, 0.08121212121212136, 0.03969696969696987, 0.1936363636363637, 0.047408427237969175, 0.01670013087603177, 0.08833653238209138
0.15, 0.08121212121212136, 0.03666666666666684, 0.1936363636363637, 0.0534590580513723, 0.019239503851713913, 0.10150797786125265
0.16, 0.0842424242424244, 0.03969696969696987, 0.1909090909090911, 0.059534983706264366, 0.02192887283551484, 0.11501429328194346
0.17, 0.08696969696969716, 0.03969696969696987, 0.18787878787878806, 0.06549858206182357, 0.02463278710715161, 0.128665516690889
0.18, 0.09000000000000019, 0.03969696969696987, 0.18787878787878806, 0.07126422127042131, 0.027354313846007644, 0.14223950171345212
0.19, 0.08696969696969716, 0.03666666666666684, 0.18484848484848504, 0.07667464139856073, 0.030006895242067178, 0.15543460198975567
0.2, 0.08696969696969716, 0.03666666666666684, 0.18484848484848504, 0.08169719516129581, 0.03258177152599823, 0.16806004652246265
0.21, 0.0842424242424244, 0.03666666666666684, 0.18484848484848504, 0.08616067745526779, 0.034990730804889125, 0.17983353591713835
0.22, 0.0842424242424244, 0.033939393939394075, 0.18484848484848504, 0.09003848818857663, 0.03717669702005505, 0.1905356525154389
0.23, 0.08121212121212136, 0.030909090909091042, 0.18484848484848504, 0.09321196250808528, 0.039113356020909595, 0.19996108694977144
0.24, 0.0842424242424244, 0.024848484848484974, 0.18484848484848504, 0.09572419865846293, 0.04071611095010347, 0.20793509634564566
0.25, 0.08696969696969716, 0.01909090909090918, 0.18787878787878806, 0.09749803291189552, 0.041959807774807345, 0.2143527756182011
0.26, 0.0842424242424244, 0.01909090909090918, 0.1909090909090911, 0.0985208613775519, 0.04283990675167321, 0.21911510214718266
