0.3255, 0.0042690610669988095 
0.3255, 0.011222165622404077 
0.3255, 0.025137441652292095 
0.3255, 0.0444725418795137 
0.3265, 0.07143251253737873 
0.3255, 0.10652874941176285 
0.3255, 0.148365922742284 
0.3255, 0.1943402358111514 
0.3255, 0.24130052254926893 
0.3255, 0.28584670852860283 
0.3255, 0.3246425527686486 
0.3255, 0.35479795425076943 
0.3255, 0.374309061591546 
0.3255, 0.38244056503148083 
0.3255, 0.3799168740243948 
0.3255, 0.36883922176018946 
0.3255, 0.35232758641627526 
0.3255, 0.3339642075666688 
0.3255, 0.31716504305920856 
0.3255, 0.30461665164755014 
0.3255, 0.29789136916473724 
0.3255, 0.2973046776169601 
0.3255, 0.3020206163374901 
0.3255, 0.3103586416069092 
0.3255, 0.3202193948748808 
0.3255, 0.3295328152511561 
0.3255, 0.3366397423279408 
0.3255, 0.3405428526747828 
0.3255, 0.3409969333287698 
0.3255, 0.3384438341699235 
0.3255, 0.33382672032693095 
0.3255, 0.3283365556997112 
0.3255, 0.3231491091782568 
0.3255, 0.31920406047147476 
0.3255, 0.3170620991669276 
0.3255, 0.31685564068376926 
0.3255, 0.31832853202533706 
0.3255, 0.3209437902919642 
0.3255, 0.32402855912298856 
0.3255, 0.3269229991282293 
0.3255, 0.3291041041442012 
0.3255, 0.3302646146276328 
0.3255, 0.3303387809547065 
0.3255, 0.3294781314514913 
0.3255, 0.327989468503319 
0.3255, 0.3262526714887388 
0.3255, 0.3246370683450617 
0.3255, 0.32343255687897354 
0.3255, 0.3228063783487124 
0.3255, 0.32278988849190837 
0.3255, 0.32329328234486665 
0.3265, 0.32415431888774227 
0.3255, 0.3251406193086013 
0.3255, 0.3260636422562643 
0.3255, 0.32674502809747796 
0.3255, 0.3271054598143225 
0.3255, 0.3271254383304487 
0.3255, 0.32685210376136553 
0.3255, 0.32638203404671473 
0.3255, 0.3258344086320637 
0.3255, 0.32532397874729524 
0.3255, 0.3249397144797169 
0.3255, 0.3247321783409364 
0.3255, 0.3247103538602576 
0.3255, 0.3248468168558919 
0.3255, 0.3250888547198164 
0.3255, 0.32537248692076026 
